rectype,month,day,year,eventno,time,lat,long,heading,alt,legtype,legstage,legno,visiblty,glarel,glarer,beaufort,cloud,wx,sightno,strip,speccode,number,numcalf,anhead,photos,idrel,confidnc,behav1,behav2,behav3,behav4,behav5,behav6,behav7,behav8,behav9,behav10,behav11,behav12,behav13,behav14,behav15,psightings,ssightings,pnum,snum,legflag,view,refno,stratum,utc,radalt,gpsspeed,setalt,setvel,lensfl,ggf,int,gpsq,gpssats,roll,pitch,yaw,maghead,notes,edits,glarev,ph_qual
X,5,20,2022,571,113857,40.9886,-71.1841,179,314, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,571,,,,102.3,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,572,113902,40.9862,-71.1841,180,310, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,572,,,,103.6,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,573,113907,40.9838,-71.1841,179,307, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,573,,,,104.7,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,574,113912,40.9813,-71.1841,180,303, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,574,,,,105.7,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,575,113917,40.9789,-71.1841,179,300, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,575,,,,106.1,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,576,113922,40.9767,-71.1841,179,304, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,576,,,,104.9,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,577,113927,40.974,-71.184,178,302, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,577,,,,105.8,1000,100,85,5,5,3,10,,,,,,, ,
Z,5,20,2022,578,113931,40.972,-71.184,179,300, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,578,,,,106,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,579,113932,40.9717,-71.184,179,300, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,579,,,,105.8,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,580,113937,40.9691,-71.1839,179,301, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,580,,,,105.3,1000,100,85,5,5,3,10,,,,,,, ,
Z,5,20,2022,581,113939,40.9681,-71.1839,179,301, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,581,,,,105.4,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,582,113942,40.9667,-71.1839,179,302, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,582,,,,105,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,583,113947,40.9644,-71.1839,179,306, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,583,,,,103.8,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,584,113952,40.962,-71.1839,180,308, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,584,,,,103.5,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,585,113957,40.9596,-71.1839,180,311, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,585,,,,102.5,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,586,114002,40.9571,-71.1839,179,314, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,586,,,,102,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,587,114007,40.9547,-71.1839,179,312, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,587,,,,102.8,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,588,114012,40.9523,-71.1839,179,310, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,588,,,,103.7,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,589,114017,40.9502,-71.1838,177,311, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,589,,,,103.4,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,590,114022,40.9477,-71.1837,179,313, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,590,,,,102.6,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,591,114027,40.9452,-71.1836,178,314, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,591,,,,102,1000,100,85,5,5,3,10,,,,,,, ,
Z,5,20,2022,592,114029,40.9441,-71.1836,178,315, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,592,,,,102.1,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,593,114032,40.9428,-71.1836,178,315, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,593,,,,102.1,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,594,114037,40.9405,-71.1835,178,317, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,594,,,,101.5,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,595,114042,40.9381,-71.1834,178,313, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,595,,,,103.3,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,596,114047,40.9357,-71.1834,180,307, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,596,,,,105.3,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,597,114052,40.9335,-71.1834,180,305, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,597,,,,105.9,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,598,114057,40.9309,-71.1834,180,308, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,598,,,,104.5,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,599,114102,40.9285,-71.1835,181,311, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,599,,,,103.8,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,600,114107,40.9261,-71.1836,181,312, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,600,,,,103.5,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,601,114112,40.9236,-71.1837,180,312, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,601,,,,103.8,1000,100,85,5,5,3,10,,,,,,, ,
Z,5,20,2022,602,114115,40.9222,-71.1837,180,309, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,F,602,,,,104.9,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,603,114117,40.9212,-71.1837,180,306, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,9,,,,T,603,,,,105.7,1000,100,85,5,5,3,10,,,,,,, ,
S,5,20,2022,604,114121,40.9202,-71.1837,181,304, , ,,, , , ,, ,13,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,T,604,,,,106,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,605,114121,40.9189,-71.1838,181,304, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,T,605,,,,105.5,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,606,114122,40.9189,-71.1838,181,304, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,606,,,,105.5,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,607,114127,40.9164,-71.1839,182,303, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,607,,,,105.7,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,608,114132,40.9139,-71.1841,183,304, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,608,,,,105.1,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,609,114137,40.9114,-71.1843,184,306, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,609,,,,104.5,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,610,114142,40.909,-71.1843,173,312, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,610,,,,102,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,611,114147,40.9068,-71.1836,159,323, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,611,,,,98.4,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,612,114152,40.905,-71.1823,142,327, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,612,,,,97.8,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,613,114157,40.9034,-71.1801,123,326, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,613,,,,100.3,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,614,114202,40.9025,-71.1771,100,322, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,614,,,,103.7,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,615,114207,40.9024,-71.1739,88,319, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,615,,,,106,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,616,114212,40.9022,-71.1706,103,316, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,616,,,,104.3,1000,100,85,5,5,3,9,,,,,,, ,
Z,5,20,2022,617,114213,40.9021,-71.1701,105,316, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,617,,,,104.1,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,618,114217,40.9013,-71.1677,122,316, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,618,,,,102.4,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,619,114222,40.8997,-71.1654,140,312, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,619,,,,102.4,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,620,114227,40.8979,-71.1638,152,308, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,620,,,,103.7,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,621,114232,40.8955,-71.1623,155,317, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,621,,,,101.2,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,622,114237,40.8934,-71.161,155,323, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,622,,,,100.8,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,623,114242,40.8913,-71.1598,156,325, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,623,,,,100.5,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,624,114247,40.8891,-71.1586,157,324, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,624,,,,102,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,625,114252,40.8869,-71.1574,158,320, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,625,,,,103.5,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,626,114257,40.8847,-71.1564,160,317, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,626,,,,104.7,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,627,114302,40.8823,-71.1553,162,316, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,627,,,,105.2,1000,100,85,5,5,3,10,,,,,,, ,
Z,5,20,2022,628,114302,40.8822,-71.1553,162,316, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,628,,,,105.1,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,629,114307,40.8801,-71.1544,163,316, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,629,,,,104.7,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,630,114312,40.8776,-71.1535,165,314, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,630,,,,105.1,1000,100,85,5,5,3,10,,,,,,, ,
Z,5,20,2022,631,114315,40.8765,-71.1531,166,313, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,631,,,,105.1,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,632,114317,40.8753,-71.1527,167,312, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,632,,,,105.5,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,633,114322,40.8731,-71.1521,167,311, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,633,,,,105.5,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,634,114327,40.8706,-71.1514,168,310, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,634,,,,106.5,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,635,114332,40.8682,-71.1508,169,306, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,635,,,,107.1,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,636,114337,40.8657,-71.1502,170,305, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,636,,,,107.1,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,637,114342,40.8633,-71.1497,170,305, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,637,,,,106.9,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,638,114347,40.8607,-71.1492,171,304, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,638,,,,107,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,639,114352,40.8584,-71.1487,172,304, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,639,,,,107.2,1000,100,85,5,5,3,10,,,,,,, ,
Z,5,20,2022,640,114352,40.8584,-71.1487,172,304, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,640,,,,107.2,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,641,114357,40.856,-71.1484,173,300, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,641,,,,108.5,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,642,114402,40.8535,-71.1481,176,294, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,642,,,,110.1,1000,100,85,5,5,3,10,,,,,,, ,
Z,5,20,2022,643,114405,40.8519,-71.1479,176,302, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,643,,,,107.3,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,644,114407,40.8508,-71.1479,176,311, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,644,,,,104.2,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,645,114412,40.8484,-71.1476,175,321, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,645,,,,102,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,646,114417,40.846,-71.1473,173,321, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,646,,,,102.5,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,647,114422,40.8437,-71.1469,170,324, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,647,,,,101.5,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,648,114427,40.8415,-71.1464,167,326, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,648,,,,101.4,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,649,114432,40.8392,-71.1457,166,325, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,649,,,,102,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,650,114437,40.8369,-71.1449,163,325, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,650,,,,102.3,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,651,114442,40.8345,-71.1439,161,325, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,651,,,,102.7,1000,100,85,5,5,3,10,,,,,,, ,
Z,5,20,2022,652,114442,40.8345,-71.1439,161,325, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,652,,,,102.7,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,653,114447,40.8324,-71.1429,160,326, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,653,,,,102.8,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,654,114452,40.83,-71.1418,159,330, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,654,,,,102.5,1000,100,85,5,5,3,10,,,,,,, ,
Z,5,20,2022,655,114454,40.8289,-71.1412,159,333, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,655,,,,102.1,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,656,114457,40.8279,-71.1407,159,334, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,656,,,,102.3,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,657,114502,40.8256,-71.1395,158,333, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,657,,,,103.3,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,658,114507,40.8233,-71.1384,158,329, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,658,,,,104.8,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,659,114512,40.821,-71.1372,158,326, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,659,,,,105.8,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,660,114517,40.8187,-71.1361,159,324, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,660,,,,106.2,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,661,114522,40.8165,-71.135,159,322, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,661,,,,106.9,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,662,114527,40.8143,-71.134,160,321, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,662,,,,107.1,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,663,114532,40.8118,-71.1328,160,321, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,663,,,,107.3,1000,100,85,5,5,3,9,,,,,,, ,
Z,5,20,2022,664,114536,40.8099,-71.1319,160,317, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,664,,,,107.4,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,665,114537,40.8095,-71.1317,160,317, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,665,,,,107.8,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,666,114542,40.8071,-71.1305,159,315, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,666,,,,107.8,1000,100,85,5,5,3,9,,,,,,, ,
Z,5,20,2022,667,114544,40.8061,-71.1301,159,318, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,667,,,,107.1,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,668,114547,40.8047,-71.1294,159,320, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,668,,,,106.3,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,669,114552,40.8028,-71.1284,157,322, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,669,,,,105.5,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,670,114557,40.8004,-71.1269,153,324, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,670,,,,105,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,671,114602,40.7983,-71.1256,153,324, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,671,,,,105,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,672,114607,40.796,-71.124,151,324, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,672,,,,105.3,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,673,114612,40.7939,-71.1222,140,322, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,673,,,,106.1,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,674,114617,40.7925,-71.1203,127,327, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,674,,,,104.8,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,675,114622,40.7911,-71.1172,116,325, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,675,,,,107.6,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,676,114627,40.7902,-71.1146,110,312, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,676,,,,111.3,1000,100,85,5,5,3,8,,,,,,, ,
X,5,20,2022,677,114632,40.7893,-71.1107,106,308, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,677,,,,111.5,1000,100,85,5,5,3,9,,,,,,, ,
Z,5,20,2022,678,114634,40.7891,-71.1097,107,307, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,678,,,,112.2,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,679,114637,40.7885,-71.1074,109,304, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,679,,,,112,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,680,114642,40.7877,-71.1042,108,314, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,680,,,,109.2,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,681,114647,40.787,-71.1017,108,320, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,681,,,,107.7,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,682,114652,40.7863,-71.0988,108,322, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,682,,,,108.3,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,683,114657,40.7853,-71.095,109,322, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,683,,,,107.7,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,684,114702,40.7844,-71.0919,110,322, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,684,,,,107.9,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,685,114707,40.7835,-71.0888,110,326, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,685,,,,108.1,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,686,114712,40.7827,-71.0857,109,329, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,686,,,,108.4,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,687,114717,40.7818,-71.0825,108,332, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,687,,,,108.1,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,688,114722,40.781,-71.0793,107,335, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,688,,,,108.2,1000,100,85,5,5,3,10,,,,,,, ,
Z,5,20,2022,689,114724,40.7807,-71.0781,107,336, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,689,,,,107.7,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,690,114727,40.7803,-71.0762,106,334, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,690,,,,107.9,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,691,114732,40.7796,-71.073,104,338, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,691,,,,108.4,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,692,114737,40.779,-71.0698,104,335, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,692,,,,108.8,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,693,114742,40.7784,-71.0666,103,331, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,693,,,,108.8,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,694,114747,40.778,-71.0633,91,331, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,694,,,,110.1,1000,100,85,5,5,3,9,,,,,,, ,
X,5,20,2022,695,114752,40.7783,-71.0601,74,335, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,695,,,,111.3,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,696,114757,40.7794,-71.057,56,335, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,696,,,,113.8,1000,100,85,5,5,3,10,,,,,,, ,
X,5,20,2022,697,114802,40.7812,-71.0545,39,332, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,3,10,,,,F,697,,,,116.7,1000,100,85,5,5,3,9,,,,,,, ,
